player_id,fullname,height,weight,position,from_year,to_year,birth_date,hall_of_fame
slatere01,Reggie Slater,6-7,215,F,1995,2003,1970-08-27,n
slaugji01,Jim Slaughter,6-11,210,C,1952,1952,1928-05-13,n
slaugjo01,Jose Slaughter,6-5,205,G,1983,1983,1960-09-09,n
slawsja01,Jalen Slawson,6-7,215,F,2024,2024,1999-10-22,n
slayta01,Tamar Slay,6-8,215,G,2003,2005,1980-04-02,n
sloando01,Donald Sloan,6-3,205,G,2012,2016,1988-01-15,n
sloanje01,Jerry Sloan,6-5,195,G-F,1966,1976,1942-03-28,y
slokaur01,Uroš Slokar,6-10,238,F,2007,2007,1983-05-14,n
slubyto01,Tom Sluby,6-4,200,G,1985,1985,1962-02-18,n
smailal01,Alen Smailagić,6-10,215,F,2020,2021,2000-08-18,n
smartja01,Javonte Smart,6-4,205,G,2022,2024,1999-06-03,n
smartke01,Keith Smart,6-1,175,G,1989,1989,1964-09-21,n
smartma01,Marcus Smart,6-3,220,G,2015,2025,1994-03-06,n
smawlbe01,Belus Smawley,6-1,195,G-F,1947,1952,1918-03-20,n
smileja01,Jack Smiley,6-3,190,F-G,1949,1950,1922-12-22,n
smithad01,Adrian Smith,6-1,180,G,1962,1972,1936-10-05,n
smithal01,Al Smith,6-1,185,G,1972,1976,1947-01-15,n
smithbi01,Bill Smith,6-5,190,G-F,1962,1962,1939-04-26,n
smithbi02,Bingo Smith,6-5,195,F-G,1970,1980,1946-02-26,n
smithbo01,Bobby Smith,6-4,190,G,1960,1962,1937-08-20,n
smithch01,Charles Smith,6-10,230,F-C,1989,1997,1965-07-16,n
smithch02,Charles Smith,6-1,160,G,1990,1996,1967-11-29,n
smithch04,Charles Smith,6-4,194,G,1998,2006,1975-08-22,n
smithch03,Chris Smith,6-3,190,G,1993,1995,1970-05-17,n
smithch05,Chris Smith,6-2,200,G,2014,2014,1987-10-13,n
smithcl01,Clinton Smith,6-6,210,F,1987,1991,1964-01-19,n
smithcr01,Craig Smith,6-7,250,F,2007,2012,1983-11-10,n
smithde01,Deb Smith,6-3,180,F,1947,1947,1920-01-07,n
smithde03,Dennis Smith Jr.,6-2,205,G,2018,2024,1997-11-25,n
smithde02,Derek Smith,6-6,205,G-F,1983,1991,1961-11-01,n
smithdo01,Don Smith,6-2,190,G-F,1949,1949,1920-07-27,n
smithdo02,Don Smith,6-0,160,G,1975,1975,1951-10-10,n
smithdo04,Donta Smith,6-7,215,G-F,2005,2006,1983-11-27,n
smithdo03,Doug Smith,6-10,220,F,1992,1996,1969-09-17,n
smithdr01,Dru Smith,6-3,203,G,2023,2025,1997-12-30,n
smithed01,Ed Smith,6-6,180,F,1954,1954,1929-07-05,n
smithel01,Elmore Smith,7-0,250,C,1972,1979,1949-05-09,n
smithga01,Garfield Smith,6-9,235,C-F,1971,1973,1945-11-18,n
smithgr01,Greg Smith,6-5,195,F,1969,1976,1947-01-28,n
smithgr02,Greg Smith,6-10,250,C,2012,2016,1991-01-08,n
smithis01,Ish Smith,6-0,175,G,2011,2024,1988-07-05,n
smithjr01,J.R. Smith,6-6,225,G-F,2005,2020,1985-09-09,n
smithja01,Jabari Smith,6-11,250,C,2001,2005,1977-02-12,n
smithja05,Jabari Smith Jr.,6-11,220,F,2023,2025,2003-05-13,n
smithja04,Jalen Smith,6-10,215,F,2021,2025,2000-03-16,n
smithja02,Jason Smith,7-0,240,F-C,2008,2019,1986-03-02,n
smithje01,Jerry Smith,6-2,190,G,2012,2012,1987-09-26,n
smithji01,Jim Smith,6-9,225,F,1982,1983,1958-04-12,n
smithjo02,Joe Smith,6-10,225,F,1996,2011,1975-07-26,n
smithjo01,John Smith,7-0,235,C,1969,1970,1944-05-24,n
smithjo03,Josh Smith,6-9,225,F,2005,2018,1985-12-05,n
smithke03,Keith Smith,6-3,180,G,1987,1987,1964-03-09,n
smithke02,Ken Smith,6-7,185,F,1976,1976,1953-07-12,n
smithke01,Kenny Smith,6-3,170,G,1988,1997,1965-03-08,n
smithla02,LaBradford Smith,6-3,200,G,1992,1994,1969-04-03,n
smithla01,Larry Smith,6-8,215,F-C,1981,1993,1958-01-18,n
smithle01,Leon Smith,6-10,235,C,2002,2004,1980-11-02,n
smithmi01,Michael Smith,6-10,225,F,1990,1995,1965-05-19,n
smithmi02,Michael Smith,6-8,230,F,1995,2001,1972-03-28,n
smithmi03,Mike Smith,6-8,195,F,2001,2001,1976-04-15,n
smithni01,Nick Smith Jr.,6-2,185,G,2024,2025,2004-04-18,n
smithno01,Nolan Smith,6-2,185,G,2012,2013,1988-07-25,n
smithot01,Otis Smith,6-5,210,G-F,1987,1992,1964-01-30,n
smithpe01,Pete Smith,6-6,205,F,1973,1973,,n
smithph01,Phil Smith,6-4,185,G,1975,1983,1952-04-22,n
smithra01,Randy Smith,6-3,180,G-F,1972,1983,1948-12-12,n
smithre01,Reggie Smith,6-10,240,C,1993,1994,1970-08-21,n
smithro01,Robert Smith,5-11,165,G,1978,1985,1955-03-10,n
smithru01,Russ Smith,6-0,165,G,2015,2016,1991-04-19,n
smithsa01,Sam Smith,6-7,230,F,1968,1971,1944-01-27,n
smithsa02,Sam Smith,6-4,200,G,1979,1980,1955-01-08,n
smithst01,Steve Smith,6-8,200,G,1992,2005,1969-03-31,n
smithst03,Steven Smith,6-8,235,F,2007,2007,1983-04-12,n
smithst02,Stevin Smith,6-2,208,G,1997,1997,1972-01-24,n
smithte01,Terquavion Smith,6-4,165,G,2024,2024,2002-12-31,n
smithth01,Theron Smith,6-8,225,F,2004,2005,1980-10-03,n
smithto02,Tony Smith,6-3,185,G,1991,2001,1968-06-14,n
smithty02,Tyler Smith,6-11,224,F,2025,2025,2004-11-02,n
smithwi01,William Smith,7-0,220,C,1972,1973,1949-02-14,n
smithwi02,Willie Smith,6-2,170,G,1977,1980,1953-10-26,n
smithzh01,Zhaire Smith,6-3,205,G,2019,2020,1999-06-04,n
smitsri01,Rik Smits,7-4,250,C,1989,2000,1966-08-23,n
smrekmi01,Mike Smrek,7-0,250,C,1986,1992,1962-08-31,n
smythjo01,Joe Smyth,6-3,215,F,1954,1954,1929-05-22,n
sneedxa01,Xavier Sneed,6-5,215,F,2022,2023,1997-12-21,n
snellto01,Tony Snell,6-6,213,G-F,2014,2022,1991-11-10,n
snower01,Eric Snow,6-3,190,G,1996,2008,1973-04-24,n
snydedi01,Dick Snyder,6-5,207,G-F,1967,1979,1944-02-01,n
snydeki01,Kirk Snyder,6-6,225,G,2005,2008,1983-06-05,n
sobekch01,Chips Sobek,6-0,180,G-F,1950,1950,1920-02-10,n
soberri01,Ricky Sobers,6-3,198,G,1976,1986,1953-01-15,n
sobiero01,Ron Sobie,6-3,185,G,1957,1960,1934-09-21,n
sochaje01,Jeremy Sochan,6-8,230,F-G,2023,2025,2003-05-20,n
sojoumi01,Mike Sojourner,6-9,225,C-F,1975,1977,1953-10-16,n
sojouwi01,Willie Sojourner,6-8,225,C-F,1972,1975,1948-09-10,n
solomwi01,Will Solomon,6-1,185,G,2002,2009,1978-07-20,n
somerwi01,Willie Somerset,5-8,170,G,1966,1969,1942-03-17,n
songada01,Darius Songaila,6-9,248,F,2004,2011,1978-02-14,n
sorenda01,Dave Sorenson,6-8,225,F,1971,1973,1948-07-08,n
southja01,James Southerland,6-8,215,F,2014,2014,1990-04-28,n
sovragi01,Gino Sovran,6-2,175,F-G,1947,1947,1924-12-17,n
sowpa01,Pape Sow,6-10,250,F,2005,2007,1981-11-22,n
spainke01,Ken Spain,6-9,225,C,1971,1971,1946-10-06,n
spaldra01,Ray Spalding,6-10,215,F,2019,2021,1997-03-11,n
spanaji01,Jim Spanarkel,6-5,190,G-F,1980,1984,1957-06-28,n
spanova01,Vassilis Spanoulis,6-4,195,G,2007,2007,1982-08-07,n
sparkda01,Dan Sparks,6-8,200,F,1969,1970,1945-04-17,n
sparrgu01,Guy Sparrow,6-6,218,F,1958,1960,1932-11-02,n
sparrro01,Rory Sparrow,6-2,175,G,1981,1992,1958-06-12,n
spearod01,Odie Spears,6-5,205,G,1949,1957,1924-06-17,n
spectar01,Art Spector,6-4,200,F,1947,1950,1918-10-17,n
speigma01,Marreese Speights,6-10,255,C-F,2009,2018,1987-08-04,n
spellom01,Omari Spellman,6-8,245,F,2019,2020,1997-07-21,n
spencan01,Andre Spencer,6-6,210,F,1993,1994,1964-07-20,n
spencca01,Cam Spencer,6-3,205,G,2025,2025,2000-04-06,n
spencel01,Elmore Spencer,7-0,270,C,1993,1997,1969-12-06,n
spencfe01,Felton Spencer,7-0,265,C,1991,2002,1968-01-15,n
spencpa01,Pat Spencer,6-3,205,G,2024,2025,1996-07-04,n
spicelo01,Lou Spicer,6-2,195,F,1947,1947,1922-11-12,n
spitzcr01,Craig Spitzer,7-0,225,C,1968,1968,1945-12-18,n
splitti01,Tiago Splitter,6-11,245,F-C,2011,2017,1985-01-01,n
spoelar01,Art Spoelstra,6-9,220,C,1955,1958,1932-09-11,n
spragbr01,Bruce Spraggins,6-5,188,F,1968,1968,1939-08-31,n
sprewla01,Latrell Sprewell,6-5,190,G,1993,2005,1970-09-08,n
sprigla01,Larry Spriggs,6-7,230,F,1982,1986,1959-09-08,n
sprinja01,Jaden Springer,6-4,204,G,2022,2025,2002-09-25,n
sprinji01,Jim Springer,6-9,235,C,1949,1949,1926-06-17,n
spruiji01,Jim Spruill,6-2,225,G,1949,1949,1923-02-26,n
stackry01,Ryan Stack,6-11,215,F,1999,2000,1975-07-24,n
stackje01,Jerry Stackhouse,6-6,218,G-F,1996,2013,1974-11-05,n
stacoke01,Kevin Stacom,6-3,185,G,1975,1982,1951-09-04,n
stagger01,Erv Staggs,6-6,195,F-G,1970,1970,1948-09-01,n
stallbu01,Bud Stallworth,6-5,190,F-G,1973,1977,1950-01-18,n
stallda01,Dave Stallworth,6-7,200,F-C,1966,1975,1941-12-20,n
stanced01,Ed Stanczak,6-1,185,F,1950,1951,1921-08-15,n
stanlca01,Cassius Stanley,6-5,190,G,2021,2022,1999-08-18,n
stanste01,Terence Stansbury,6-5,170,G,1985,1987,1961-02-27,n
starkjo01,John Starks,6-5,180,G,1989,2002,1965-08-10,n
starrke01,Keith Starr,6-6,190,G-F,1977,1977,1954-03-14,n
stausni01,Nik Stauskas,6-6,205,G,2015,2022,1993-10-07,n
stavela01,Larry Staverman,6-7,205,F,1959,1964,1936-10-11,n
steella01,Larry Steele,6-5,180,G-F,1972,1980,1949-05-05,n
steigma01,Matt Steigenga,6-7,225,F,1997,1997,1970-03-27,n
stepavl01,Vladimir Stepania,7-0,236,C,1999,2004,1976-05-08,n
stephdj01,D.J. Stephens,6-5,188,G-F,2014,2019,1990-12-19,n
stephev01,Everette Stephens,6-2,175,G,1989,1991,1966-10-21,n
stephja01,Jack Stephens,6-3,185,G-F,1956,1956,1933-05-18,n
stephjo01,Joe Stephens,6-7,210,F,1997,2000,1973-01-28,n
stephla01,Lance Stephenson,6-6,230,G-F,2011,2022,1990-09-05,n
stephal01,Alex Stepheson,6-10,270,F,2016,2016,1987-08-07,n
steppbr01,Brook Steppe,6-5,195,G-F,1983,1989,1959-11-07,n
steveba01,Barry Stevens,6-5,195,G-F,1993,1993,1963-01-17,n
stevela01,Lamar Stevens,6-6,230,F,2021,2025,1997-07-09,n
stevewa01,Wayne Stevens,6-3,185,F,1960,1960,1936-06-19,n
stevede01,DeShawn Stevenson,6-5,210,G,2001,2013,1981-04-03,n
stewade01,Dennis Stewart,6-6,220,F,1971,1971,1947-04-11,n
stewais01,Isaiah Stewart,6-8,250,F-C,2021,2025,2001-05-22,n
stewake01,Kebu Stewart,6-8,239,F,1998,1998,1973-12-19,n
stewala01,Larry Stewart,6-8,220,F,1992,1997,1968-09-21,n
stewami01,Michael Stewart,6-10,230,C,1998,2005,1975-04-25,n
stewano01,Norm Stewart,6-5,205,F,1957,1957,1935-01-20,n
stiemgr01,Greg Stiemsma,6-11,260,C,2012,2015,1985-09-26,n
stipast01,Steve Stipanovich,6-11,245,C,1984,1988,1960-11-17,n
stithbr01,Bryant Stith,6-5,208,G,1993,2002,1970-12-10,n
stithsa01,Sam Stith,6-2,185,G,1962,1962,1937-07-22,n
stithto01,Tom Stith,6-5,210,F,1963,1963,1939-01-21,n
stivral01,Alex Stivrins,6-8,220,F,1986,1993,1962-11-29,n
stockda01,David Stockton,5-11,165,G,2015,2018,1991-06-24,n
stockjo01,John Stockton,6-1,170,G,1985,2003,1962-03-26,y
stojape01,Peja Stojaković,6-10,229,F,1999,2011,1977-06-09,n
stokeed01,Ed Stokes,7-0,264,C,1998,1998,1971-09-03,n
stokegr01,Greg Stokes,6-10,220,F-C,1986,1990,1963-08-05,n
stokeja01,Jarnell Stokes,6-9,263,F-C,2015,2017,1994-01-07,n
stokema01,Maurice Stokes,6-7,232,F-C,1956,1958,1933-06-17,y
stolkar01,Art Stolkey,6-1,180,G,1947,1947,1920-10-23,n
stollra01,Randy Stoll,6-7,235,C,1968,1968,,n
stonedi01,Diamond Stone,6-11,255,C,2017,2017,1997-02-10,n
stonege01,George Stone,6-7,195,F,1969,1972,1946-02-09,n
stoneju01,Julyan Stone,6-6,200,G,2012,2018,1988-12-07,n
storeaw01,Awvee Storey,6-6,222,G-F,2005,2008,1977-04-18,n
stoudda01,Damon Stoudamire,5-10,171,G,1996,2008,1973-09-03,n
stoudsa01,Salim Stoudamire,6-1,179,G,2006,2008,1982-10-11,n
stoudam01,Amar'e Stoudemire,6-10,245,F-C,2003,2016,1982-11-16,n
stovapa01,Paul Stovall,6-4,215,F,1973,1974,1948-08-16,n
strawdj01,D.J. Strawberry,6-5,201,G,2008,2008,1985-06-15,n
strawjo01,Joe Strawder,6-10,235,C,1966,1968,1940-09-21,n
strawju01,Julian Strawther,6-7,205,F,2024,2025,2002-04-18,n
stricbi01,Bill Stricker,6-9,210,F,1971,1971,1948-01-22,n
stricer01,Erick Strickland,6-3,210,G,1997,2005,1973-11-25,n
stricma01,Mark Strickland,6-9,210,F,1995,2003,1970-07-14,n
stricro02,Rod Strickland,6-3,175,G,1989,2005,1966-07-11,n
stricro01,Roger Strickland,6-5,200,F,1964,1964,1940-09-04,n
stroejo01,John Stroeder,6-10,260,F,1988,1989,1958-07-24,n
stronde01,Derek Strong,6-8,220,F,1992,2001,1968-02-09,n
strotla01,Lamont Strothers,6-4,190,G,1992,1993,1968-05-10,n
stroujo01,John Stroud,6-7,215,F,1981,1981,1957-10-29,n
stroure01,Red Stroud,6-0,160,G,1968,1968,1941-05-02,n
strusma01,Max Strus,6-5,215,G,2020,2025,1996-03-28,n
stuckro01,Rodney Stuckey,6-5,210,G,2008,2017,1986-04-21,n
stumpge01,Gene Stump,6-2,185,F-G,1948,1950,1925-08-09,n
stutzst01,Stan Stutz,5-10,170,G-F,1947,1949,1920-04-14,n
suggsja01,Jalen Suggs,6-5,205,G,2022,2025,2001-06-03,n
suitega01,Gary Suiter,6-9,225,C-F,1971,1971,1945-01-18,n
sullija01,Jared Sullinger,6-9,260,F,2013,2017,1992-03-04,n
summeda01,DaJuan Summers,6-8,230,F,2010,2013,1988-01-24,n
sumneed01,Edmond Sumner,6-4,196,G,2018,2023,1995-12-31,n
sumptba01,Barry Sumpter,6-11,215,F-C,1989,1989,1965-11-11,n
sundedo01,Don Sunderlage,6-1,180,G,1954,1955,1929-12-20,n
sundobr01,Bruno Šundov,7-2,220,C,1999,2005,1980-02-10,n
sundvjo01,Jon Sundvold,6-2,170,G,1984,1992,1961-07-02,n
surabo01,Bob Sura,6-5,200,G,1996,2005,1973-03-25,n
surhodi01,Dick Surhoff,6-4,210,F,1953,1954,1929-11-16,n
sutorge01,George Sutor,6-8,235,C,1968,1970,1943-09-14,n
suttlda01,Dane Suttle,6-3,190,G,1984,1985,1961-08-09,n
suttogr01,Greg Sutton,6-2,170,G,1992,1996,1967-12-03,n
swageke01,Keith Swagerty,6-7,235,F,1969,1970,1945-10-30,n
swainbe01,Bennie Swain,6-8,220,F,1959,1959,1933-12-16,n
swanica01,Caleb Swanigan,6-9,260,F,2018,2020,1997-04-18,n
swansno01,Norm Swanson,6-6,210,F,1954,1954,1930-10-04,n
swartda01,Dan Swartz,6-4,215,F,1963,1963,1934-12-23,n
sweetmi01,Mike Sweetney,6-8,275,F,2004,2007,1982-10-25,n
swideco01,Cole Swider,6-9,220,F,2023,2025,1999-05-08,n
swiftro01,Robert Swift,7-0,245,C,2005,2009,1985-12-03,n
swiftsk01,Skeeter Swift,6-3,204,G,1970,1974,1946-06-19,n
swiftst01,Stromile Swift,6-9,225,F,2001,2009,1979-11-21,n
swinsaa01,Aaron Swinson,6-5,230,F,1995,1995,1971-01-09,n
swordcr01,Craig Sword,6-3,196,G,2022,2022,1994-01-16,n
sypa01,Pape Sy,6-7,225,F,2011,2011,1988-04-05,n
sydnobu01,Buck Sydnor,5-10,175,G,1947,1947,1921-09-19,n
sykeske01,Keifer Sykes,6-0,180,G,2022,2022,1993-12-30,n
sykesla01,Larry Sykes,6-9,255,F,1996,1996,1973-04-11,n
szabobr01,Brett Szabo,6-11,230,C,1997,1997,1968-02-01,n
szczewa02,Wally Szczerbiak,6-7,244,F,2000,2009,1977-03-05,n
szczewa01,Walt Szczerbiak,6-6,210,F,1972,1972,1949-08-21,n
tabakza01,Žan Tabak,7-0,245,C,1995,2001,1970-06-15,n
tabusyu01,Yuta Tabuse,5-9,165,G,2005,2005,1980-10-05,n
taftch01,Chris Taft,6-10,260,F,2006,2006,1985-03-10,n
tanensi01,Sid Tanenbaum,6-0,160,G,1948,1949,1925-10-08,n
tarladr01,Dragan Tarlać,6-10,260,C,2001,2001,1973-05-09,n
tarplro01,Roy Tarpley,6-11,230,C-F,1987,1995,1964-11-28,n
tartle01,Levern Tart,6-2,195,G-F,1968,1971,1942-06-01,n
tateja01,Jae'Sean Tate,6-4,230,F,2021,2025,1995-10-28,n
tatumea01,Earl Tatum,6-5,185,G-F,1977,1980,1953-07-26,n
tatumja01,Jayson Tatum,6-8,210,F,2018,2025,1998-03-03,n
tavarwa01,Edy Tavares,7-3,260,C,2016,2017,1992-03-22,n
tayloan01,Anthony Taylor,6-4,175,G,1989,1989,1965-11-30,n
taylobr01,Brian Taylor,6-2,185,G,1973,1982,1951-06-09,n
taylodo01,Donell Taylor,6-6,180,G,2006,2007,1982-07-26,n
taylofa01,Fatty Taylor,6-0,175,G,1970,1977,1946-03-13,n
taylofr01,Fred Taylor,6-5,180,G-F,1971,1972,1948-02-05,n
taylois01,Isaiah Taylor,6-3,170,G,2017,2018,1994-07-11,n
tayloja01,Jay Taylor,6-3,190,G,1990,1990,1967-10-03,n
tayloje01,Jeff Taylor,6-4,175,G,1983,1987,1960-01-01,n
tayloje03,Jeff Taylor,6-7,225,F,2013,2015,1989-05-23,n
tayloje02,Jermaine Taylor,6-4,210,G,2010,2011,1986-12-08,n
taylojo01,Johnny Taylor,6-9,220,F,1998,2000,1974-06-04,n
taylole01,Leonard Taylor,6-8,220,F,1990,1990,1966-05-02,n
tayloma01,Maurice Taylor,6-9,260,F,1998,2007,1976-10-30,n
taylomi01,Mike Taylor,6-2,165,G,2009,2009,1986-01-21,n
taylool01,Ollie Taylor,6-2,194,G-F,1971,1974,1947-03-07,n
tayloro01,Ron Taylor,7-1,265,C,1970,1972,1947-11-21,n
taylote01,Terry Taylor,6-5,230,G-F,2022,2024,1999-09-23,n
tayloty01,Tyshawn Taylor,6-3,185,G,2013,2014,1990-04-12,n
taylovi01,Vince Taylor,6-5,180,G-F,1983,1983,1960-09-11,n
teaglte01,Terry Teagle,6-5,195,F-G,1983,1993,1960-04-10,n
teaguje01,Jeff Teague,6-3,195,G,2010,2021,1988-06-10,n
teaguma01,Marquis Teague,6-2,189,G,2013,2018,1993-02-28,n
teletmi01,Mirza Teletović,6-9,242,F,2013,2018,1985-09-18,n
telfase01,Sebastian Telfair,6-0,165,G,2005,2015,1985-06-09,n
templco01,Collis Temple,6-8,220,F,1975,1975,1952-11-08,n
templga01,Garrett Temple,6-5,195,G,2010,2025,1986-05-08,n
teodomi01,Miloš Teodosić,6-5,196,G,2018,2019,1987-03-19,n
terreir01,Ira Terrell,6-8,200,F-C,1977,1979,1954-06-19,n
terreja01,Jared Terrell,6-3,227,G,2019,2019,1995-02-10,n
terryca01,Carlos Terry,6-5,210,G-F,1981,1983,1956-06-22,n
terrych01,Chuck Terry,6-6,215,F,1973,1977,1950-09-27,n
terrycl01,Claude Terry,6-4,195,G-F,1973,1978,1950-01-12,n
terryda01,Dalen Terry,6-7,195,G,2023,2025,2002-07-12,n
terryem01,Emanuel Terry,6-9,220,F,2019,2022,1996-08-21,n
terryja01,Jason Terry,6-2,185,G,2000,2018,1977-09-15,n
terryty01,Tyrell Terry,6-2,160,G,2021,2022,2000-09-28,n
teskejo01,Jon Teske,7-1,265,C,2022,2022,1997-05-04,n
thabeha01,Hasheem Thabeet,7-3,263,C,2010,2014,1987-02-16,n
thackto01,Tom Thacker,6-2,170,G-F,1964,1971,1939-11-02,n
thearfl01,Floyd Theard,6-1,170,G,1970,1970,1944-09-05,n
theisda01,Daniel Theis,6-8,245,C,2018,2025,1992-04-04,n
theusre01,Reggie Theus,6-6,190,G,1979,1991,1957-10-13,n
thibepe01,Peter Thibeaux,6-7,210,F,1985,1986,1961-10-03,n
thiebbi01,Bill Thieben,6-7,215,F-C,1957,1958,1935-03-28,n
thigpju01,Justus Thigpen,6-1,160,G,1970,1974,1947-08-13,n
thirdda01,David Thirdkill,6-7,195,F-G,1983,1987,1960-04-12,n
thomaad01,Adonis Thomas,6-7,200,F,2014,2014,1993-03-25,n
thomabi01,Billy Thomas,6-4,208,G,2005,2008,1975-12-23,n
thomabr01,Brodric Thomas,6-5,185,G,2021,2022,1997-01-28,n
thomaca02,Cam Thomas,6-4,210,G,2022,2025,2001-10-13,n
thomaca01,Carl Thomas,6-4,175,G,1992,1998,1969-10-03,n
thomach01,Charles Thomas,6-3,175,G,1992,1992,1969-10-03,n
thomaet01,Etan Thomas,6-9,256,F,2002,2011,1978-04-01,n
thomair01,Irving Thomas,6-8,225,F,1991,1991,1966-01-02,n
thomais02,Isaiah Thomas,5-9,185,G,2012,2024,1989-02-07,n
thomais01,Isiah Thomas,6-1,180,G,1982,1994,1961-04-30,y
thomaja01,Jamel Thomas,6-6,215,F,2000,2001,1973-03-25,n
thomaja02,James Thomas,6-8,235,F,2005,2006,1980-11-22,n
thomaji01,Jim Thomas,6-3,190,G,1984,1991,1960-10-19,n
thomajo01,Joe Thomas,6-6,205,F,1971,1971,1948-03-09,n
thomajo02,John Thomas,6-9,265,F,1998,2006,1975-09-08,n
thomake01,Kenny Thomas,6-7,261,F,2000,2010,1977-07-25,n
thomakh01,Khyri Thomas,6-3,210,G,2019,2021,1996-05-08,n
thomaku01,Kurt Thomas,6-9,230,F,1996,2013,1972-10-04,n
thomala01,Lance Thomas,6-8,240,F,2012,2020,1988-04-24,n
thomama01,Malcolm Thomas,6-9,225,F,2012,2015,1988-11-08,n
thomama02,Matt Thomas,6-4,190,G,2020,2022,1994-08-04,n
thomaro01,Ron Thomas,6-6,215,F,1973,1976,1950-11-19,n
thomate01,Terry Thomas,6-8,220,F,1976,1976,1953-08-20,n
thomati01,Tim Thomas,6-10,230,F,1998,2010,1977-02-26,n
thomaty01,Tyrus Thomas,6-9,215,F,2007,2015,1986-08-17,n
thomawi01,Willis Thomas,6-2,185,G,1968,1968,,n
thomptr02,Trey Thompkins,6-10,245,F,2012,2012,1990-05-20,n
thompam01,Amen Thompson,6-7,209,G,2024,2025,2003-01-30,n
thompau01,Ausar Thompson,6-7,215,G,2024,2025,2003-01-30,n
thompbe01,Bernard Thompson,6-6,210,F-G,1985,1989,1962-08-30,n
thompbi01,Billy Thompson,6-7,195,F,1987,1992,1963-12-01,n
thompbr01,Brooks Thompson,6-4,193,G,1995,1998,1970-07-19,n
thompco01,Corny Thompson,6-8,225,F,1983,1983,1960-02-05,n
thompda01,David Thompson,6-4,195,G-F,1976,1984,1954-07-13,y
thompdi01,Dijon Thompson,6-7,195,G-F,2006,2007,1983-02-23,n
thompge01,George Thompson,6-2,200,G,1970,1975,1947-11-29,n
thompho01,Hollis Thompson,6-8,206,G-F,2014,2017,1991-04-03,n
thompja01,Jack Thompson,6-1,185,G,1969,1969,1946-03-26,n
thompja02,Jason Thompson,6-11,250,F-C,2009,2016,1986-07-21,n
thompjo01,John Thompson,6-10,225,F,1965,1966,1941-09-02,y
thompke01,Kevin Thompson,6-11,260,C-F,1994,1994,1971-02-07,n
thompkl01,Klay Thompson,6-5,215,G-F,2012,2025,1990-02-08,n
thompla01,LaSalle Thompson,6-10,245,C-F,1983,1997,1961-06-23,n
thompmy01,Mychal Thompson,6-10,226,C-F,1979,1991,1955-01-30,n
thompmy02,Mychel Thompson,6-6,211,G,2012,2012,1988-06-01,n
thomppa01,Paul Thompson,6-6,210,G-F,1984,1986,1961-05-25,n
thompst01,Stephen Thompson,6-4,185,G,1992,1992,1968-12-02,n
thomptr01,Tristan Thompson,6-9,254,F-C,2012,2025,1991-03-13,n
thorjt01,JT Thor,6-10,205,F,2022,2025,2002-08-26,n
thoresk01,Skip Thoren,6-10,230,C,1968,1970,1943-04-05,n
thornro01,Rod Thorn,6-4,195,G,1964,1971,1941-05-23,y
thornal01,Al Thornton,6-8,220,F,2008,2011,1983-12-07,n
thornbo01,Bob Thornton,6-10,225,F-C,1986,1996,1962-07-10,n
thornda01,Dallas Thornton,6-4,190,G,1969,1970,1946-09-01,n
thornma01,Marcus Thornton,6-4,205,G,2010,2017,1987-06-05,n
thornsi01,Sindarius Thornwell,6-4,215,G,2018,2021,1994-11-15,n
thorpot01,Otis Thorpe,6-10,248,F-C,1985,2001,1962-08-05,n
threase01,Sedale Threatt,6-2,175,G,1984,1997,1961-09-10,n
thurmna01,Nate Thurmond,6-11,225,C-F,1964,1977,1941-07-25,y
thursme01,Mel Thurston,6-0,175,G,1948,1948,1919-01-16,n
thybuma01,Matisse Thybulle,6-5,201,G,2020,2024,1997-03-04,n
tidriha01,Hal Tidrick,6-1,190,F-G,1949,1949,1915-04-04,n
tiemada01,Dan Tieman,6-0,185,G,1963,1963,1940-11-30,n
tilliki02,Killian Tillie,6-9,220,F,2021,2022,1998-03-05,n
tillida01,Darren Tillis,6-11,215,C-F,1983,1984,1960-02-23,n
tillmxa01,Xavier Tillman Sr.,6-8,245,F,2021,2025,1999-01-12,n
tinglja01,Jack Tingle,6-4,205,F,1948,1949,1924-12-30,n
tinslge01,George Tinsley,6-5,205,F,1970,1972,1946-09-19,n
tinslja01,Jamaal Tinsley,6-3,195,G,2002,2014,1978-02-28,n
tisdawa01,Wayman Tisdale,6-9,240,F-C,1986,1997,1964-06-09,n
tobeymi01,Mike Tobey,7-0,260,C,2017,2017,1994-10-10,n
toddis01,Isaiah Todd,6-10,220,F,2022,2023,2001-10-17,n
todormi01,Mike Todorovich,6-5,220,F-C,1950,1951,1923-06-11,n
tolbera01,Ray Tolbert,6-9,225,F,1982,1989,1958-09-10,n
tolbeto01,Tom Tolbert,6-7,235,F-C,1989,1995,1965-10-16,n
tollian01,Anthony Tolliver,6-8,240,F-C,2009,2021,1985-06-01,n
tolsode01,Dean Tolson,6-8,190,F,1975,1978,1951-11-25,n
tomjaru01,Rudy Tomjanovich,6-8,218,F,1971,1981,1948-11-24,y
tomlina01,Nae'Qwan Tomlin,6-10,205,F,2025,2025,2000-12-10,n
toneyan01,Andrew Toney,6-3,178,G,1981,1988,1957-11-23,n
toneyse01,Sedric Toney,6-2,178,G,1986,1994,1962-04-13,n
tonkoan01,Andy Tonkovich,6-1,185,G,1949,1949,1922-11-01,n
toolsan01,Andy Toolson,6-6,210,G-F,1991,1996,1966-01-19,n
